Year,Cause Name,State,Deaths
2000,CLRD,Louisiana,1684
2000,CLRD,Maine,768
2000,CLRD,Maryland,1927
2000,CLRD,Massachusetts,2925
2000,CLRD,Michigan,4352
2000,CLRD,Minnesota,1902
2000,CLRD,Mississippi,1257
2000,CLRD,Missouri,2802
2000,CLRD,Montana,517
2000,CLRD,Nebraska,838
2000,CLRD,Nevada,989
2000,CLRD,New Hampshire,581
2000,CLRD,New Jersey,3007
2000,CLRD,New Mexico,767
2000,CLRD,New York,6784
2000,CLRD,North Carolina,3699
2000,CLRD,North Dakota,295
2000,CLRD,Ohio,5983
2000,CLRD,Oklahoma,1980
2000,CLRD,Oregon,1677
2000,CLRD,Pennsylvania,6079
2000,CLRD,Rhode Island,500
2000,CLRD,South Carolina,1730
2000,CLRD,South Dakota,383
2000,CLRD,Tennessee,2887
2000,CLRD,Texas,7286
2000,CLRD,United States,122009
2000,CLRD,Utah,524
2000,CLRD,Vermont,312
2000,CLRD,Virginia,2820
2000,CLRD,Washington,2644
2000,CLRD,West Virginia,1345
2000,CLRD,Wisconsin,2316
2000,CLRD,Wyoming,283
2000,Diabetes,Alabama,1321
2000,Diabetes,Alaska,87
2000,Diabetes,Arizona,1012
2000,Diabetes,Arkansas,714
2000,Diabetes,California,6190
2000,Diabetes,Colorado,635
2000,Diabetes,Connecticut,683
2000,Diabetes,Delaware,193
2000,Diabetes,District of Columbia,221
2000,Diabetes,Florida,4449
2000,Diabetes,Georgia,1461
2000,Diabetes,Hawaii,203
2000,Diabetes,Idaho,304
2000,Diabetes,Illinois,2995
2000,Diabetes,Indiana,1673
2000,Diabetes,Iowa,630
2000,Diabetes,Kansas,668
2000,Diabetes,Kentucky,1107
2000,Diabetes,Louisiana,1694
2000,Diabetes,Maine,357
2000,Diabetes,Maryland,1515
2000,Diabetes,Massachusetts,1361
2000,Diabetes,Michigan,2603
2000,Diabetes,Minnesota,1209
2000,Diabetes,Mississippi,676
2000,Diabetes,Missouri,1458
2000,Diabetes,Montana,227
2000,Diabetes,Nebraska,411
2000,Diabetes,Nevada,276
2000,Diabetes,New Hampshire,297
2000,Diabetes,New Jersey,2483
2000,Diabetes,New Mexico,485
2000,Diabetes,New York,3877
2000,Diabetes,North Carolina,2084
2000,Diabetes,North Dakota,203
2000,Diabetes,Ohio,3691
2000,Diabetes,Oklahoma,978
2000,Diabetes,Oregon,844
2000,Diabetes,Pennsylvania,3794
2000,Diabetes,Rhode Island,292
2000,Diabetes,South Carolina,1206
2000,Diabetes,South Dakota,180
2000,Diabetes,Tennessee,1591
2000,Diabetes,Texas,5196
2000,Diabetes,United States,69301
2000,Diabetes,Utah,530
2000,Diabetes,Vermont,163
2000,Diabetes,Virginia,1564
2000,Diabetes,Washington,1331
2000,Diabetes,West Virginia,759
2000,Diabetes,Wisconsin,1309
2000,Diabetes,Wyoming,111
2000,Heart disease,Alabama,13406
2000,Heart disease,Alaska,607
2000,Heart disease,Arizona,10584
2000,Heart disease,Arkansas,8278
2000,Heart disease,California,68426
2000,Heart disease,Colorado,6184
2000,Heart disease,Connecticut,8993
2000,Heart disease,Delaware,1983
2000,Heart disease,District of Columbia,1756
2000,Heart disease,Florida,50336
2000,Heart disease,Georgia,17406
2000,Heart disease,Hawaii,2390
2000,Heart disease,Idaho,2519
2000,Heart disease,Illinois,31844
2000,Heart disease,Indiana,16210
2000,Heart disease,Iowa,8559
2000,Heart disease,Kansas,6931
2000,Heart disease,Kentucky,11936
2000,Heart disease,Louisiana,11629
2000,Heart disease,Maine,3400
2000,Heart disease,Maryland,12348
2000,Heart disease,Massachusetts,15314
2000,Heart disease,Michigan,27325
2000,Heart disease,Minnesota,8885
2000,Heart disease,Mississippi,9256
2000,Heart disease,Missouri,17235
2000,Heart disease,Montana,1995
2000,Heart disease,Nebraska,4197
2000,Heart disease,Nevada,4089
2000,Heart disease,New Hampshire,2811
2000,Heart disease,New Jersey,23724
2000,Heart disease,New Mexico,3191
2000,Heart disease,New York,57474
2000,Heart disease,North Carolina,19723
2000,Heart disease,North Dakota,1679
2000,Heart disease,Ohio,32722
2000,Heart disease,Oklahoma,11297
2000,Heart disease,Oregon,7094
2000,Heart disease,Pennsylvania,40708
2000,Heart disease,Rhode Island,3115
2000,Heart disease,South Carolina,9893
2000,Heart disease,South Dakota,2105
2000,Heart disease,Tennessee,16174
2000,Heart disease,Texas,43020
2000,Heart disease,United States,710760
2000,Heart disease,Utah,2909
2000,Heart disease,Vermont,1438
2000,Heart disease,Virginia,15264
2000,Heart disease,Washington,11370
2000,Heart disease,West Virginia,6435
2000,Heart disease,Wisconsin,13601
2000,Heart disease,Wyoming,992
2000,Influenza and pneumonia,Alabama,1138
2000,Influenza and pneumonia,Alaska,45
2000,Influenza and pneumonia,Arizona,1222
2000,Influenza and pneumonia,Arkansas,798
2000,Influenza and pneumonia,California,8324
2000,Influenza and pneumonia,Colorado,607
2000,Influenza and pneumonia,Connecticut,890
2000,Influenza and pneumonia,Delaware,229
2000,Influenza and pneumonia,District of Columbia,111
2000,Influenza and pneumonia,Florida,3365
2000,Influenza and pneumonia,Georgia,1792
2000,Influenza and pneumonia,Hawaii,221
2000,Influenza and pneumonia,Idaho,288
2000,Influenza and pneumonia,Illinois,2917
2000,Influenza and pneumonia,Indiana,1270
2000,Influenza and pneumonia,Iowa,937
2000,Influenza and pneumonia,Kansas,743
2000,Influenza and pneumonia,Kentucky,1157
2000,Influenza and pneumonia,Louisiana,972
2000,Influenza and pneumonia,Maine,336
2000,Influenza and pneumonia,Maryland,1116
2000,Influenza and pneumonia,Massachusetts,2078
2000,Influenza and pneumonia,Michigan,2052
2000,Influenza and pneumonia,Minnesota,845
2000,Influenza and pneumonia,Mississippi,809
2000,Influenza and pneumonia,Missouri,1629
2000,Influenza and pneumonia,Montana,202
2000,Influenza and pneumonia,Nebraska,433
2000,Influenza and pneumonia,Nevada,320
2000,Influenza and pneumonia,New Hampshire,194
2000,Influenza and pneumonia,New Jersey,2044
2000,Influenza and pneumonia,New Mexico,290
2000,Influenza and pneumonia,New York,5201
2000,Influenza and pneumonia,North Carolina,1945
2000,Influenza and pneumonia,North Dakota,166
2000,Influenza and pneumonia,Ohio,2533
2000,Influenza and pneumonia,Oklahoma,885
2000,Influenza and pneumonia,Oregon,642
2000,Influenza and pneumonia,Pennsylvania,3069
2000,Influenza and pneumonia,Rhode Island,342
2000,Influenza and pneumonia,South Carolina,699
2000,Influenza and pneumonia,South Dakota,212
2000,Influenza and pneumonia,Tennessee,1672
2000,Influenza and pneumonia,Texas,3706
2000,Influenza and pneumonia,United States,65313
2000,Influenza and pneumonia,Utah,388
2000,Influenza and pneumonia,Vermont,119
2000,Influenza and pneumonia,Virginia,1510
2000,Influenza and pneumonia,Washington,1010
2000,Influenza and pneumonia,West Virginia,456
2000,Influenza and pneumonia,Wisconsin,1258
2000,Influenza and pneumonia,Wyoming,126
2000,Suicide,Alabama,583
2000,Suicide,Alaska,137
2000,Suicide,Arizona,784
2000,Suicide,Arkansas,349
2000,Suicide,California,2969
2000,Suicide,Colorado,613
2000,Suicide,Connecticut,304
2000,Suicide,Delaware,82
2000,Suicide,District of Columbia,23
2000,Suicide,Florida,2086
2000,Suicide,Georgia,847
2000,Suicide,Hawaii,137
2000,Suicide,Idaho,167
2000,Suicide,Illinois,1003
2000,Suicide,Indiana,683
2000,Suicide,Iowa,289
2000,Suicide,Kansas,325
2000,Suicide,Kentucky,521
2000,Suicide,Louisiana,468
2000,Suicide,Maine,154
2000,Suicide,Maryland,474
2000,Suicide,Massachusetts,387
2000,Suicide,Michigan,974
2000,Suicide,Minnesota,440
2000,Suicide,Mississippi,294
2000,Suicide,Missouri,699
2000,Suicide,Montana,158
2000,Suicide,Nebraska,193
2000,Suicide,Nevada,400
2000,Suicide,New Hampshire,131
2000,Suicide,New Jersey,560
2000,Suicide,New Mexico,327
2000,Suicide,New York,1132
2000,Suicide,North Carolina,971
2000,Suicide,North Dakota,68
2000,Suicide,Ohio,1088
2000,Suicide,Oklahoma,497
2000,Suicide,Oregon,493
2000,Suicide,Pennsylvania,1356
2000,Suicide,Rhode Island,75
2000,Suicide,South Carolina,443
2000,Suicide,South Dakota,95
2000,Suicide,Tennessee,730
2000,Suicide,Texas,2053
2000,Suicide,United States,29350
2000,Suicide,Utah,298
2000,Suicide,Vermont,77
2000,Suicide,Virginia,768
2000,Suicide,Washington,727
2000,Suicide,West Virginia,245
2000,Suicide,Wisconsin,590
2000,Suicide,Wyoming,83
2000,Cancer,Alabama,9807
2000,Cancer,Alaska,704
2000,Cancer,Arizona,9073
2000,Cancer,Arkansas,6090
2000,Cancer,California,53158
2000,Cancer,Colorado,5922
2000,Cancer,Connecticut,7065
2000,Cancer,Delaware,1609
2000,Cancer,District of Columbia,1335
2000,Cancer,Florida,39183
2000,Cancer,Georgia,13690
2000,Cancer,Hawaii,1943
2000,Cancer,Idaho,2128
2000,Cancer,Illinois,25365
2000,Cancer,Indiana,12842
2000,Cancer,Iowa,6448
2000,Cancer,Kansas,5223
2000,Cancer,Kentucky,9207
2000,Cancer,Louisiana,9400
2000,Cancer,Maine,3070
2000,Cancer,Maryland,10290
2000,Cancer,Massachusetts,14027
2000,Cancer,Michigan,19798
2000,Cancer,Minnesota,9215
2000,Cancer,Mississippi,6075
2000,Cancer,Missouri,12144
2000,Cancer,Montana,1867
2000,Cancer,Nebraska,3382
2000,Cancer,Nevada,3763
2000,Cancer,New Hampshire,2484
2000,Cancer,New Jersey,18073
2000,Cancer,New Mexico,2906
2000,Cancer,New York,37198
2000,Cancer,North Carolina,15786
2000,Cancer,North Dakota,1346
2000,Cancer,Ohio,24988
2000,Cancer,Oklahoma,7402
2000,Cancer,Oregon,6951
2000,Cancer,Pennsylvania,30161
2000,Cancer,Rhode Island,2433
2000,Cancer,South Carolina,8250
2000,Cancer,South Dakota,1597
2000,Cancer,Tennessee,12339
2000,Cancer,Texas,33300
2000,Cancer,United States,553091
2000,Cancer,Utah,2359
2000,Cancer,Vermont,1240
2000,Cancer,Virginia,13528
2000,Cancer,Washington,10668
2000,Cancer,West Virginia,4753
2000,Cancer,Wisconsin,10638
2000,Cancer,Wyoming,868
2000,Kidney disease,Alabama,939
2000,Kidney disease,Alaska,30
2000,Kidney disease,Arizona,614
2000,Kidney disease,Arkansas,500
2000,Kidney disease,California,1785
2000,Kidney disease,Colorado,357
2000,Kidney disease,Connecticut,524
2000,Kidney disease,Delaware,111
2000,Kidney disease,District of Columbia,84
2000,Kidney disease,Florida,1888
2000,Kidney disease,Georgia,1263
2000,Kidney disease,Hawaii,113
2000,Kidney disease,Idaho,96
2000,Kidney disease,Illinois,2128
2000,Kidney disease,Indiana,1084
2000,Kidney disease,Iowa,313
2000,Kidney disease,Kansas,478
2000,Kidney disease,Kentucky,756
2000,Kidney disease,Louisiana,920
2000,Kidney disease,Maine,175
2000,Kidney disease,Maryland,594
2000,Kidney disease,Massachusetts,1231
2000,Kidney disease,Michigan,1433
2000,Kidney disease,Minnesota,661
2000,Kidney disease,Mississippi,612
2000,Kidney disease,Missouri,907
2000,Kidney disease,Montana,116
2000,Kidney disease,Nebraska,254
2000,Kidney disease,Nevada,329
2000,Kidney disease,New Hampshire,106
2000,Kidney disease,New Jersey,1495
2000,Kidney disease,New Mexico,152
2000,Kidney disease,New York,2440
2000,Kidney disease,North Carolina,1315
2000,Kidney disease,North Dakota,67
2000,Kidney disease,Ohio,1829
2000,Kidney disease,Oklahoma,536
2000,Kidney disease,Oregon,295
2000,Kidney disease,Pennsylvania,2677
2000,Kidney disease,Rhode Island,123
2000,Kidney disease,South Carolina,539
2000,Kidney disease,South Dakota,130
2000,Kidney disease,Tennessee,565
2000,Kidney disease,Texas,1870
2000,Kidney disease,United States,37251
2000,Kidney disease,Utah,170
2000,Kidney disease,Vermont,62
2000,Kidney disease,Virginia,1118
2000,Kidney disease,Washington,293
2000,Kidney disease,West Virginia,378
2000,Kidney disease,Wisconsin,751
2000,Kidney disease,Wyoming,45
1999,Unintentional injuries,Alabama,2313
1999,Unintentional injuries,Alaska,294
1999,Unintentional injuries,Arizona,2214
1999,Unintentional injuries,Arkansas,1287
1999,Unintentional injuries,California,9198
1999,Unintentional injuries,Colorado,1519
1999,Unintentional injuries,Connecticut,1034
1999,Unintentional injuries,Delaware,267
1999,Unintentional injuries,District of Columbia,161
1999,Unintentional injuries,Florida,5961
1999,Unintentional injuries,Georgia,3078
1999,Unintentional injuries,Hawaii,293
1999,Unintentional injuries,Idaho,597
1999,Unintentional injuries,Illinois,4125
1999,Unintentional injuries,Indiana,2309
1999,Unintentional injuries,Iowa,1123
1999,Unintentional injuries,Kansas,1126
1999,Unintentional injuries,Kentucky,1730
1999,Unintentional injuries,Louisiana,1940
1999,Unintentional injuries,Maine,458
1999,Unintentional injuries,Maryland,1296
1999,All causes,Montana,8128
1999,Unintentional injuries,Massachusetts,1303
1999,Unintentional injuries,Michigan,3188
1999,Unintentional injuries,Minnesota,1772
1999,Unintentional injuries,Mississippi,1642
1999,Unintentional injuries,Missouri,2465
1999,Unintentional injuries,Montana,461
1999,Unintentional injuries,Nebraska,668
1999,Unintentional injuries,Nevada,710
1999,Unintentional injuries,New Hampshire,329
1999,Unintentional injuries,New Jersey,2227
1999,Unintentional injuries,New Mexico,969
1999,Unintentional injuries,New York,4797
1999,Unintentional injuries,North Carolina,3290
1999,Unintentional injuries,North Dakota,267
1999,Unintentional injuries,Ohio,3630
1999,Unintentional injuries,Oklahoma,1609
1999,Unintentional injuries,Oregon,1199
1999,Unintentional injuries,Pennsylvania,4614
1999,Unintentional injuries,Rhode Island,243
1999,Unintentional injuries,South Carolina,1901
1999,Unintentional injuries,South Dakota,351
1999,Unintentional injuries,Tennessee,2677
1999,Unintentional injuries,Texas,7227
1999,Unintentional injuries,United States,97860
1999,Unintentional injuries,Utah,650
1999,Unintentional injuries,Vermont,209
1999,Unintentional injuries,Virginia,2214
1999,Unintentional injuries,Washington,1914
1999,Unintentional injuries,West Virginia,798
1999,Unintentional injuries,Wisconsin,1955
1999,Unintentional injuries,Wyoming,258
1999,All causes,Alabama,44806
1999,All causes,Alaska,2708
1999,All causes,Arizona,40050
1999,All causes,Arkansas,27925
1999,All causes,California,229380
1999,All causes,Colorado,27114
1999,All causes,Connecticut,29446
1999,All causes,Delaware,6666
1999,All causes,District of Columbia,6076
1999,All causes,Florida,163224
1999,All causes,Georgia,62028
1999,All causes,Hawaii,8270
1999,All causes,Idaho,9579
1999,All causes,Illinois,108436
1999,All causes,Indiana,55303
1999,All causes,Iowa,28411
1999,All causes,Kansas,24472
1999,All causes,Kentucky,39321
1999,All causes,Louisiana,41238
1999,All causes,Maine,12261
1999,All causes,Maryland,43089
1999,All causes,Massachusetts,55840
1999,All causes,Michigan,87232
1999,All causes,Minnesota,38537
1999,All causes,Mississippi,28185
1999,All causes,Missouri,55931
1999,All causes,Nebraska,15579
1999,All causes,Nevada,15082
1999,All causes,New Hampshire,9537
1999,All causes,New Jersey,73981
1999,All causes,New Mexico,13676
1999,All causes,New York,159927
1999,All causes,North Carolina,69600
1999,All causes,North Dakota,6103
1999,All causes,Ohio,108517
1999,All causes,Oklahoma,34700
1999,All causes,Oregon,29422
1999,All causes,Pennsylvania,130283
1999,All causes,Rhode Island,9708
1999,All causes,South Carolina,36053
1999,All causes,South Dakota,6953
1999,All causes,Tennessee,53765
1999,All causes,Texas,146858
1999,All causes,United States,2391399
1999,All causes,Utah,12058
1999,All causes,Vermont,4993
1999,All causes,Virginia,55320
1999,All causes,Washington,43865
1999,All causes,West Virginia,21049
1999,All causes,Wisconsin,46672
1999,All causes,Wyoming,4042
1999,Alzheimer's disease,Alabama,772
1999,Alzheimer's disease,Alaska,24
1999,Alzheimer's disease,Arizona,963
1999,Alzheimer's disease,Arkansas,434
1999,Alzheimer's disease,California,4532
1999,Alzheimer's disease,Colorado,756
1999,Alzheimer's disease,Connecticut,449
1999,Alzheimer's disease,Delaware,107
1999,Alzheimer's disease,District of Columbia,53
1999,Alzheimer's disease,Florida,3059
1999,Alzheimer's disease,Georgia,1080
1999,Alzheimer's disease,Hawaii,109
1999,Alzheimer's disease,Idaho,243
1999,Alzheimer's disease,Illinois,1908
1999,Alzheimer's disease,Indiana,1106
1999,Alzheimer's disease,Iowa,706
1999,Alzheimer's disease,Kansas,511
1999,Alzheimer's disease,Kentucky,728
1999,Alzheimer's disease,Louisiana,683
1999,Alzheimer's disease,Maine,429
1999,Alzheimer's disease,Maryland,681
1999,Alzheimer's disease,Massachusetts,1182
1999,Alzheimer's disease,Michigan,1431
1999,Alzheimer's disease,Minnesota,1083
1999,Alzheimer's disease,Mississippi,356
1999,Alzheimer's disease,Missouri,914
1999,Alzheimer's disease,Montana,205
1999,Alzheimer's disease,Nebraska,331
1999,Alzheimer's disease,Nevada,174
1999,Alzheimer's disease,New Hampshire,266
1999,Alzheimer's disease,New Jersey,1041
1999,Alzheimer's disease,New Mexico,248
1999,Alzheimer's disease,New York,1357
1999,Alzheimer's disease,North Carolina,1456
1999,Alzheimer's disease,North Dakota,155
1999,Alzheimer's disease,Ohio,2099
1999,Alzheimer's disease,Oklahoma,553
1999,Alzheimer's disease,Oregon,866
1999,Alzheimer's disease,Pennsylvania,2192
1999,Alzheimer's disease,Rhode Island,219
1999,Alzheimer's disease,South Carolina,690
1999,Alzheimer's disease,South Dakota,155
1999,Alzheimer's disease,Tennessee,944
1999,Alzheimer's disease,Texas,2833
1999,Alzheimer's disease,United States,44536
1999,Alzheimer's disease,Utah,245
1999,Alzheimer's disease,Vermont,127
1999,Alzheimer's disease,Virginia,917
1999,Alzheimer's disease,Washington,1577
1999,Alzheimer's disease,West Virginia,314
1999,Alzheimer's disease,Wisconsin,1170
1999,Alzheimer's disease,Wyoming,103
1999,Stroke,Alabama,3148
1999,Stroke,Alaska,171
1999,Stroke,Arizona,2600
1999,Stroke,Arkansas,2255
1999,Stroke,California,17962
1999,Stroke,Colorado,1834
1999,Stroke,Connecticut,1933
1999,Stroke,Delaware,365
1999,Stroke,District of Columbia,297
1999,Stroke,Florida,10560
1999,Stroke,Georgia,4416
1999,Stroke,Hawaii,762
1999,Stroke,Idaho,771
1999,Stroke,Illinois,7714
1999,Stroke,Indiana,4057
1999,Stroke,Iowa,2317
1999,Stroke,Kansas,1841
1999,Stroke,Kentucky,2710
1999,Stroke,Louisiana,2684
1999,Stroke,Maine,879
1999,Stroke,Maryland,2892
1999,Stroke,Massachusetts,3548
1999,Stroke,Michigan,6041
1999,Stroke,Minnesota,2997
1999,Stroke,Mississippi,1854
1999,Stroke,Missouri,3950
1999,Stroke,Montana,595
1999,Stroke,Nebraska,1176
1999,Stroke,Nevada,882
1999,Stroke,New Hampshire,669
1999,Stroke,New Jersey,4122
1999,Stroke,New Mexico,817
1999,Stroke,New York,8124
1999,Stroke,North Carolina,5626
